variant,btc_filter,vol_target,lev,is_total_pct,is_cagr_pct,is_maxdd_pct,is_sharpe,oos_total_pct,oos_cagr_pct,oos_maxdd_pct,oos_sharpe
donchian_20_20,False,0.5,3,241.62595533993155,50.60877855821126,-73.22141290875535,0.9002768739083619,-29.85523011205582,-18.59835156612236,-81.56792160837158,0.23296496109969494
donchian_20_20,False,0.5,5,-6.04920418903705,-2.0584842180006557,-95.71305099601803,0.7834657846739789,-78.58665157706504,-59.11109112818597,-96.59572703936588,0.2132452602866294
donchian_20_20,True,,1,155.66309495172158,36.73803902202608,-36.27703239071896,1.0458556015353149,13.382292780450333,7.560260501536509,-24.365642802804878,0.39008355835987407
donchian_20_20,True,,2,341.6071300804063,64.06352016929795,-61.138437626877476,1.0458556015353104,-8.339626561902069,-4.927586611852696,-53.88939366068834,0.2568542658044217
donchian_20_20,True,,3,367.7485985038472,67.23897545802669,-78.09339654646104,1.0207791711717402,-39.0195463636932,-24.950274904467694,-74.31195672306157,0.20193434306113214
donchian_20_20,True,,5,-85.69972923981601,-47.70645463975395,-98.00775805704674,0.7681420868790204,-78.59680437077608,-59.12234214928071,-94.0719343615018,0.23699323478827677
donchian_20_20,True,0.5,1,124.69649127450376,30.978123354710817,-24.468107981285936,1.1520395336914222,21.99317794163469,12.22750877332306,-20.145125218057803,0.5913143134206227
donchian_20_20,True,0.5,2,311.50312860353876,60.24742040102558,-45.86610062340202,1.1520395336914233,34.24989648532608,18.63878803282222,-38.56445737058214,0.5913143134206215
donchian_20_20,True,0.5,3,468.74834256799176,78.50075115408536,-63.66105613644415,1.1178088007348383,8.428242549826614,4.807571837161029,-63.0142130275704,0.45742131730701757
donchian_20_20,True,0.5,5,352.644186119235,65.41909818369412,-85.83897940333112,1.0454897406927164,-42.48986169547896,-27.459088991588565,-87.6190188282169,0.45303697501220225
donchian_20_20_ls,False,,1,18.154211712839754,5.718194068783244,-65.36959750424998,0.36550224523957475,-0.9465384384654607,-0.5503591225494597,-34.36440524299267,0.23117452436976157
